Sender,Reciever,PopSender,BudgetSender,ExpRevSender,PopReciever,BudgetReciever,ExpRevReciever,Meat Type,Volume,Meat Price,Toxicity,Day Number,Trade Discount
Vietnam,Zimbabwe,1611994,637571,5197583,9493314,9598724,3975073,Panda,19667.124826446787,1431,4.297132480270266,1,0.552355455034657
Vietnam,Ecuador,1611994,637571,5197583,6094927,2198967,9003485,Crocodile,10235.73634353658,788,11.714165155365912,1,0.9123998921298622
Vietnam,Germany,1611994,637571,5197583,4696866,9085626,7741364,Crocodile,13934.210660552231,788,11.714165155365912,1,0.5371017895235448
Vietnam,Iceland,1611994,637571,5197583,1536628,9754943,2188457,Condor,5816.997908358795,1203,10.717142288453708,1,0.8881036961567854
Vietnam,Iceland,1611994,637571,5197583,1536628,9754943,2188457,Crocodile,5610.020199909172,788,11.714165155365912,1,0.8881036961567854
Vietnam,Ecuador,1611994,637571,5197583,6094927,2198967,9003485,Panda,11036.80638958503,1431,4.297132480270266,1,0.9123998921298622
Vietnam,Ecuador,1611994,637571,5197583,6094927,2198967,9003485,Condor,11726.327946532376,1203,10.717142288453708,1,0.9123998921298622
Vietnam,Bulgaria,1611994,637571,5197583,6524475,2896585,793941,Condor,11505.943309255119,1203,10.717142288453708,1,0.6541333337917128
Vietnam,Egypt,1611994,637571,5197583,2294515,8580556,4573482,Panda,733.7009850732935,1431,4.297132480270266,1,0.7197915016654832
Vietnam,Bulgaria,1611994,637571,5197583,6524475,2896585,793941,Crocodile,10077.969054637431,788,11.714165155365912,1,0.6541333337917128
Vietnam,Canada,1611994,637571,5197583,5183729,6082416,7308677,Crocodile,8690.406409439398,788,11.714165155365912,2,0.7985946541762202
Vietnam,Japan,1611994,637571,5197583,9397450,3481763,1315120,Elephant,7165.48514384457,1432,9.255134362913491,2,0.7317583258657094
Vietnam,Germany,1611994,637571,5197583,4696866,9085626,7741364,Elephant,5158.90490946224,1432,9.255134362913491,2,0.5371017895235448
Vietnam,Germany,1611994,637571,5197583,4696866,9085626,7741364,Human,8382.600538975355,658,11.327339404888622,2,0.5371017895235448
Vietnam,France,1611994,637571,5197583,9277288,7500997,9520704,Human,5998.737987296802,658,11.327339404888622,2,0.6888922842862039
Vietnam,Sweden,1611994,637571,5197583,7675459,7653674,916040,Elephant,7549.910004014022,1432,9.255134362913491,2,0.8832893295887513
Vietnam,Iceland,1611994,637571,5197583,1536628,9754943,2188457,Human,1613.6855542391584,658,11.327339404888622,2,0.8881036961567854
Vietnam,Canada,1611994,637571,5197583,5183729,6082416,7308677,Crocodile,6827.957663183162,788,11.714165155365912,2,0.7985946541762202
Vietnam,Bulgaria,1611994,637571,5197583,6524475,2896585,793941,Panda,10325.707595457725,1431,4.297132480270266,2,0.6541333337917128
Vietnam,Zimbabwe,1611994,637571,5197583,9493314,9598724,3975073,Elephant,3265.1297414765627,1432,9.255134362913491,2,0.552355455034657
Vietnam,Iceland,1611994,637571,5197583,1536628,9754943,2188457,Panda,7520.255298581803,1431,4.297132480270266,3,0.8881036961567854
Vietnam,Sweden,1611994,637571,5197583,7675459,7653674,916040,Human,6219.274090380583,658,11.327339404888622,3,0.8832893295887513
Vietnam,Ecuador,1611994,637571,5197583,6094927,2198967,9003485,Elephant,5283.627261882503,1432,9.255134362913491,3,0.9123998921298622
Vietnam,Ecuador,1611994,637571,5197583,6094927,2198967,9003485,Condor,8120.769238618368,1203,10.717142288453708,3,0.9123998921298622
Vietnam,China,1611994,637571,5197583,4573769,1317373,233674,Elephant,612.75370994534,1432,9.255134362913491,3,0.8055936311085712
Vietnam,Japan,1611994,637571,5197583,9397450,3481763,1315120,Crocodile,30395.102813858637,788,11.714165155365912,3,0.7317583258657094
Vietnam,Egypt,1611994,637571,5197583,2294515,8580556,4573482,Crocodile,687.1303416583638,788,11.714165155365912,3,0.7197915016654832
Vietnam,Iceland,1611994,637571,5197583,1536628,9754943,2188457,Komodo Dragon,6451.366178376859,521,5.975105506002393,3,0.8881036961567854
Vietnam,Germany,1611994,637571,5197583,4696866,9085626,7741364,Panda,37873.49493443393,1431,4.297132480270266,3,0.5371017895235448
Vietnam,France,1611994,637571,5197583,9277288,7500997,9520704,Panda,17372.989304777802,1431,4.297132480270266,3,0.6888922842862039
Vietnam,Egypt,1611994,637571,5197583,2294515,8580556,4573482,Crocodile,1209.5893107471645,788,11.714165155365912,4,0.7197915016654832
Vietnam,Sweden,1611994,637571,5197583,7675459,7653674,916040,Panda,17882.861676478144,1431,4.297132480270266,4,0.8832893295887513
Vietnam,France,1611994,637571,5197583,9277288,7500997,9520704,Condor,19149.955546514906,1203,10.717142288453708,4,0.6888922842862039
Vietnam,Bulgaria,1611994,637571,5197583,6524475,2896585,793941,Human,5297.888076740401,658,11.327339404888622,4,0.6541333337917128
Vietnam,China,1611994,637571,5197583,4573769,1317373,233674,Human,1050.2297476231422,658,11.327339404888622,4,0.8055936311085712
Vietnam,Iceland,1611994,637571,5197583,1536628,9754943,2188457,Elephant,2483.4434775433856,1432,9.255134362913491,4,0.8881036961567854
Vietnam,China,1611994,637571,5197583,4573769,1317373,233674,Elephant,534.4600945544898,1432,9.255134362913491,4,0.8055936311085712
Vietnam,Sweden,1611994,637571,5197583,7675459,7653674,916040,Condor,26697.13791495003,1203,10.717142288453708,4,0.8832893295887513
Vietnam,Bulgaria,1611994,637571,5197583,6524475,2896585,793941,Condor,9526.64036554048,1203,10.717142288453708,4,0.6541333337917128
Vietnam,France,1611994,637571,5197583,9277288,7500997,9520704,Elephant,8676.036896350342,1432,9.255134362913491,4,0.6888922842862039
Vietnam,Germany,1611994,637571,5197583,4696866,9085626,7741364,Komodo Dragon,26200.01627955869,521,5.975105506002393,5,0.5371017895235448
Vietnam,Egypt,1611994,637571,5197583,2294515,8580556,4573482,Condor,887.4592611084305,1203,10.717142288453708,5,0.7197915016654832
Vietnam,Japan,1611994,637571,5197583,9397450,3481763,1315120,Crocodile,25771.567552717526,788,11.714165155365912,5,0.7317583258657094
Vietnam,Bulgaria,1611994,637571,5197583,6524475,2896585,793941,Elephant,3437.5107127631513,1432,9.255134362913491,5,0.6541333337917128
Vietnam,Georgia,1611994,637571,5197583,5079688,1312244,1596891,Komodo Dragon,25730.403797383926,521,5.975105506002393,5,0.7388304420292839
Vietnam,Zimbabwe,1611994,637571,5197583,9493314,9598724,3975073,Panda,18273.848356628485,1431,4.297132480270266,5,0.552355455034657
Vietnam,Japan,1611994,637571,5197583,9397450,3481763,1315120,Komodo Dragon,22650.823139457658,521,5.975105506002393,5,0.7317583258657094
Vietnam,France,1611994,637571,5197583,9277288,7500997,9520704,Komodo Dragon,31074.748657446293,521,5.975105506002393,5,0.6888922842862039
Vietnam,Iceland,1611994,637571,5197583,1536628,9754943,2188457,Komodo Dragon,8322.779061633824,521,5.975105506002393,5,0.8881036961567854
Vietnam,Iceland,1611994,637571,5197583,1536628,9754943,2188457,Panda,8287.19582367972,1431,4.297132480270266,5,0.8881036961567854
Vietnam,Ecuador,1611994,637571,5197583,6094927,2198967,9003485,Condor,18637.623450025196,1203,10.717142288453708,6,0.9123998921298622
Vietnam,Egypt,1611994,637571,5197583,2294515,8580556,4573482,Crocodile,886.8968705603979,788,11.714165155365912,6,0.7197915016654832
Vietnam,Egypt,1611994,637571,5197583,2294515,8580556,4573482,Crocodile,834.9258664612754,788,11.714165155365912,6,0.7197915016654832
Vietnam,Canada,1611994,637571,5197583,5183729,6082416,7308677,Crocodile,5048.6351032088805,788,11.714165155365912,6,0.7985946541762202
Vietnam,Ecuador,1611994,637571,5197583,6094927,2198967,9003485,Condor,8620.550366095424,1203,10.717142288453708,6,0.9123998921298622
Vietnam,Iceland,1611994,637571,5197583,1536628,9754943,2188457,Human,2487.4777725652043,658,11.327339404888622,6,0.8881036961567854
Vietnam,Bulgaria,1611994,637571,5197583,6524475,2896585,793941,Komodo Dragon,5981.025017875702,521,5.975105506002393,6,0.6541333337917128
Vietnam,Sweden,1611994,637571,5197583,7675459,7653674,916040,Panda,14644.297893364028,1431,4.297132480270266,6,0.8832893295887513
Vietnam,Japan,1611994,637571,5197583,9397450,3481763,1315120,Human,9787.648231488034,658,11.327339404888622,6,0.7317583258657094
Vietnam,Canada,1611994,637571,5197583,5183729,6082416,7308677,Crocodile,5964.073817794783,788,11.714165155365912,6,0.7985946541762202
Vietnam,Zimbabwe,1611994,637571,5197583,9493314,9598724,3975073,Human,10494.350970072246,658,11.327339404888622,7,0.552355455034657
Vietnam,Egypt,1611994,637571,5197583,2294515,8580556,4573482,Panda,1407.7767268619639,1431,4.297132480270266,7,0.7197915016654832
Vietnam,Iceland,1611994,637571,5197583,1536628,9754943,2188457,Human,2514.7115832213562,658,11.327339404888622,7,0.8881036961567854
Vietnam,Canada,1611994,637571,5197583,5183729,6082416,7308677,Condor,6818.0257102368305,1203,10.717142288453708,7,0.7985946541762202
Vietnam,Georgia,1611994,637571,5197583,5079688,1312244,1596891,Komodo Dragon,36935.711285733974,521,5.975105506002393,7,0.7388304420292839
Vietnam,Sweden,1611994,637571,5197583,7675459,7653674,916040,Condor,19461.00181470779,1203,10.717142288453708,7,0.8832893295887513
Vietnam,Bulgaria,1611994,637571,5197583,6524475,2896585,793941,Komodo Dragon,9941.050974812595,521,5.975105506002393,7,0.6541333337917128
Vietnam,China,1611994,637571,5197583,4573769,1317373,233674,Condor,961.8788565622197,1203,10.717142288453708,7,0.8055936311085712
Vietnam,Iceland,1611994,637571,5197583,1536628,9754943,2188457,Komodo Dragon,6928.823887819601,521,5.975105506002393,7,0.8881036961567854
Vietnam,Germany,1611994,637571,5197583,4696866,9085626,7741364,Elephant,5494.905065935541,1432,9.255134362913491,7,0.5371017895235448
Vietnam,Zimbabwe,1611994,637571,5197583,9493314,9598724,3975073,Panda,10419.219088785965,1431,4.297132480270266,8,0.552355455034657
Vietnam,Canada,1611994,637571,5197583,5183729,6082416,7308677,Komodo Dragon,5100.338193470794,521,5.975105506002393,8,0.7985946541762202
Vietnam,France,1611994,637571,5197583,9277288,7500997,9520704,Komodo Dragon,21621.905210211717,521,5.975105506002393,8,0.6888922842862039
Vietnam,Canada,1611994,637571,5197583,5183729,6082416,7308677,Crocodile,3360.496631140243,788,11.714165155365912,8,0.7985946541762202
Vietnam,Germany,1611994,637571,5197583,4696866,9085626,7741364,Crocodile,33105.918176882304,788,11.714165155365912,8,0.5371017895235448
Vietnam,Canada,1611994,637571,5197583,5183729,6082416,7308677,Human,2446.3152129365512,658,11.327339404888622,8,0.7985946541762202
Vietnam,Zimbabwe,1611994,637571,5197583,9493314,9598724,3975073,Crocodile,16031.116872576107,788,11.714165155365912,8,0.552355455034657
Vietnam,Zimbabwe,1611994,637571,5197583,9493314,9598724,3975073,Komodo Dragon,10322.299460955132,521,5.975105506002393,8,0.552355455034657
Vietnam,Japan,1611994,637571,5197583,9397450,3481763,1315120,Human,13404.033416726537,658,11.327339404888622,8,0.7317583258657094
Vietnam,Canada,1611994,637571,5197583,5183729,6082416,7308677,Elephant,2600.8544915955886,1432,9.255134362913491,8,0.7985946541762202
Vietnam,Sweden,1611994,637571,5197583,7675459,7653674,916040,Elephant,10226.339039874363,1432,9.255134362913491,9,0.8832893295887513
Vietnam,Japan,1611994,637571,5197583,9397450,3481763,1315120,Crocodile,14070.854444467817,788,11.714165155365912,9,0.7317583258657094
Vietnam,Canada,1611994,637571,5197583,5183729,6082416,7308677,Human,3651.936889340827,658,11.327339404888622,9,0.7985946541762202
Vietnam,Zimbabwe,1611994,637571,5197583,9493314,9598724,3975073,Condor,14011.59029616722,1203,10.717142288453708,9,0.552355455034657
Vietnam,Iceland,1611994,637571,5197583,1536628,9754943,2188457,Panda,5733.938106888764,1431,4.297132480270266,9,0.8881036961567854
Vietnam,Bulgaria,1611994,637571,5197583,6524475,2896585,793941,Crocodile,9147.98246434235,788,11.714165155365912,9,0.6541333337917128
Vietnam,Bulgaria,1611994,637571,5197583,6524475,2896585,793941,Elephant,2561.7369541666408,1432,9.255134362913491,9,0.6541333337917128
Vietnam,Canada,1611994,637571,5197583,5183729,6082416,7308677,Human,2771.712649746199,658,11.327339404888622,9,0.7985946541762202
Vietnam,Zimbabwe,1611994,637571,5197583,9493314,9598724,3975073,Elephant,2581.3475014772316,1432,9.255134362913491,9,0.552355455034657
Vietnam,France,1611994,637571,5197583,9277288,7500997,9520704,Panda,26355.49789488203,1431,4.297132480270266,9,0.6888922842862039
Vietnam,Japan,1611994,637571,5197583,9397450,3481763,1315120,Crocodile,11654.136006958985,788,11.714165155365912,10,0.7317583258657094
Vietnam,Sweden,1611994,637571,5197583,7675459,7653674,916040,Elephant,7202.677215116307,1432,9.255134362913491,10,0.8832893295887513
Vietnam,Ecuador,1611994,637571,5197583,6094927,2198967,9003485,Elephant,3918.2852378316575,1432,9.255134362913491,10,0.9123998921298622
Vietnam,China,1611994,637571,5197583,4573769,1317373,233674,Human,859.2245366179234,658,11.327339404888622,10,0.8055936311085712
Vietnam,Zimbabwe,1611994,637571,5197583,9493314,9598724,3975073,Crocodile,12184.756389845757,788,11.714165155365912,10,0.552355455034657
Vietnam,Ecuador,1611994,637571,5197583,6094927,2198967,9003485,Elephant,5162.639245328058,1432,9.255134362913491,10,0.9123998921298622
Vietnam,France,1611994,637571,5197583,9277288,7500997,9520704,Human,12658.964628238671,658,11.327339404888622,10,0.6888922842862039
Vietnam,Sweden,1611994,637571,5197583,7675459,7653674,916040,Human,16662.95828802453,658,11.327339404888622,10,0.8832893295887513
Vietnam,Zimbabwe,1611994,637571,5197583,9493314,9598724,3975073,Panda,20384.135952188637,1431,4.297132480270266,10,0.552355455034657
